"Article","Views","Users","ViewsUser","ViewsΔ%"
"apps/github-marketplace/selling-your-app-on-github-marketplace/receiving-payment-for-app-purchases","5577","4944","1.13",""
"apps/creating-github-apps/guides/using-the-github-api-in-your-app","5562","3851","1.44","4145.8"
"desktop/installing-and-configuring-github-desktop/overview","5551","3610","1.54","14507.89"
"education/contribute-with-github-community-exchange/submitting-your-repository-to-github-community-exchange","5532","5107","1.08","276500"
"admin/configuration/administering-your-instance-from-the-management-console","5532","2658","2.08","10337.74"
"actions/security-for-github-actions/using-artifact-attestations/using-artifact-attestations-and-reusable-workflows-to-achieve-slsa-v1-build-level-3","5528","4326","1.28",""
"code-security/code-scanning/troubleshooting-code-scanning/extraction-errors-in-the-database","5524","5117","1.08",""
"code-security/security-advisories/global-security-advisories/about-the-github-advisory-database","5523","3664","1.51","21142.31"
"admin/configuration/configuring-your-enterprise/restricting-network-traffic-to-your-enterprise-with-an-ip-allow-list","5522","3768","1.47","13368.29"
"rest/enterprise-admin/ldap","5522","4152","1.33",""
"video-transcripts","5519","3725","1.48",""
"admin/policies/enforcing-policies-for-your-enterprise/restricting-email-notifications-for-your-enterprise","5511","4425","1.25","275450"
"contributing/collaborating-on-github-docs","5502","4921","1.12",""
"actions/migrating-to-github-actions/automated-migrations","5500","4581","1.2","34275"
"code-security/security-advisories/working-with-repository-security-advisories/editing-a-repository-security-advisory","5497","4929","1.12",""
"organizations/migrating-to-improved-organization-permissions","5496","5276","1.04",""
"admin/managing-iam/understanding-iam-for-enterprises","5487","4363","1.26",""
"apps/github-marketplace/creating-apps-for-github-marketplace/customer-experience-best-practices-for-apps","5469","5009","1.09",""
"admin/policies/enforcing-policies-for-your-enterprise","5460","4069","1.34","181900"
"admin/configuration/configuring-network-settings/configuring-tls","5457","2794","1.95","9473.68"
"code-security/secret-scanning/using-advanced-secret-scanning-and-push-protection-features/delegated-bypass-for-push-protection/managing-requests-to-bypass-push-protection","5455","4248","1.28",""
"sponsors/sponsoring-open-source-contributors/attributing-sponsorships-to-your-organization","5451","4752","1.15","136175"
"get-started/onboarding/getting-started-with-the-github-enterprise-cloud-trial","5446","4592","1.19",""
"admin/administering-your-instance/command-line-utilities","5442","2820","1.93",""
"admin/managing-iam/reconfiguring-iam-for-enterprise-managed-users/migrating-your-enterprise-to-a-new-identity-provider-or-tenant","5423","3884","1.4",""
"sponsors/receiving-sponsorships-through-github-sponsors/disabling-your-github-sponsors-account","5418","4869","1.11","180500"
"education/explore-the-benefits-of-teaching-and-learning-with-github-education/github-global-campus-for-students/about-github-community-exchange","5409","4490","1.2","108080"
"sponsors/sponsoring-open-source-contributors/unlinking-your-patreon-account-from-github","5406","5000","1.08",""
"apps/maintaining-github-apps/modifying-a-github-app","5406","3530","1.53","28352.63"
"admin/enforcing-policies/enforcing-policy-with-pre-receive-hooks/managing-pre-receive-hooks-on-your-instance","5391","3885","1.39",""
"admin/configuring-settings/configuring-user-applications-for-your-enterprise/configuring-email-for-notifications","5383","3822","1.41",""
"actions/deployment/security-hardening-your-deployments/configuring-openid-connect-in-pypi","5379","4455","1.21",""
"codespaces/managing-codespaces-for-your-organization/reviewing-your-organizations-audit-logs-for-github-codespaces","5363","4743","1.13","536200"
"apps/publishing-apps-to-github-marketplace/github-marketplace-overview/about-github-marketplace-for-apps","5360","4150","1.29",""
"actions/writing-workflows/choosing-where-your-workflow-runs","5356","4763","1.12",""
"copilot/responsible-use-of-github-copilot-features/responsible-use-of-github-copilot-in-windows-terminal","5352","4567","1.17",""
"actions/migrating-to-github-actions/automated-migrations/migrating-from-travis-ci-with-github-actions-importer","5347","4496","1.19","267250"
"admin/configuring-settings/configuring-network-settings/using-github-enterprise-server-with-a-load-balancer","5345","3246","1.65",""
"issues/tracking-your-work-with-issues/using-issues/browsing-sub-issues","5343","4490","1.19",""
"admin/configuration/configuring-network-settings/configuring-the-ip-address-using-the-virtual-machine-console","5340","4221","1.27","53300"
"codespaces/customizing-your-codespace/setting-your-default-region-for-github-codespaces","5336","4217","1.27","35473.33"
"billing/managing-billing-for-github-sponsors/upgrading-a-sponsorship","5321","4712","1.13","132925"
"education/manage-coursework-with-github-classroom/teach-with-github-classroom/reuse-an-assignment","5321","4280","1.24","53110"
"admin/policies/enforcing-policies-for-your-enterprise/enforcing-policies-for-projects-in-your-enterprise","5316","4264","1.25","132800"
"actions/security-for-github-actions","5302","4454","1.19",""
"copilot/responsible-use-of-github-copilot-features","5277","4505","1.17",""
"actions/use-cases-and-examples/deploying/deploying-java-to-azure-app-service","5274","4437","1.19",""
"apps/creating-github-apps/guides/creating-ci-tests-with-the-checks-api","5263","3537","1.49","7418.57"
"code-security/codeql-for-vs-code/using-the-advanced-functionality-of-the-codeql-for-vs-code-extension/testing-codeql-queries-in-vs-code","5259","4709","1.12",""
"code-security/secret-scanning/troubleshooting-secret-scanning-and-push-protection/troubleshooting-secret-scanning","5258","4369","1.2",""
"admin/user-management/managing-users-in-your-enterprise/managing-support-entitlements-for-your-enterprise","5258","3539","1.49","24938.1"
"admin/managing-github-actions-for-your-enterprise/getting-started-with-github-actions-for-your-enterprise/migrating-your-enterprise-to-github-actions","5256","4476","1.17",""
"admin/user-management/managing-repositories-in-your-enterprise/configuring-git-large-file-storage-for-your-enterprise","5256","3656","1.44","16854.84"
"admin/user-management/managing-organizations-in-your-enterprise/best-practices-for-structuring-organizations-in-your-enterprise","5250","3294","1.59","19344.44"
"codespaces/managing-codespaces-for-your-organization/restricting-the-number-of-organization-billed-codespaces-a-user-can-create","5242","4623","1.13",""
"admin/monitoring-managing-and-updating-your-instance/monitoring-your-instance/monitoring-using-snmp","5240","3615","1.45",""
"admin/configuring-settings/configuring-github-connect/enabling-github-connect-for-githubcom","5232","3931","1.33",""
"admin/monitoring-managing-and-updating-your-instance/caching-repositories/configuring-a-repository-cache","5228","3391","1.54",""
"copilot/copilot-chat-cookbook/debugging-errors/handling-api-rate-limits","5210","4352","1.2",""
"desktop/contributing-and-collaborating-using-github-desktop","5210","3657","1.42","30547.06"
"apps/github-marketplace/creating-apps-for-github-marketplace","5208","4771","1.09",""
"copilot/building-copilot-extensions/building-a-copilot-skillset-for-your-copilot-extension/building-copilot-skillsets","5200","3568","1.46",""
"admin/identity-and-access-management/using-built-in-authentication/configuring-built-in-authentication","5199","4066","1.28","64887.5"
"apps/github-marketplace/listing-an-app-on-github-marketplace/deleting-your-app-listing-from-github-marketplace","5196","4784","1.09",""
"actions/monitoring-and-troubleshooting-workflows/troubleshooting-workflows/working-with-support-for-github-actions","5186","4042","1.28",""
"migrations/using-ghe-migrator/preparing-to-migrate-data-to-github-enterprise-server","5180","2299","2.25","28677.78"
"admin/policies/enforcing-policy-with-pre-receive-hooks","5178","3368","1.54","32262.5"
"actions/managing-workflow-runs-and-deployments/managing-deployments","5171","4545","1.14",""
"actions/deployment/managing-your-deployments","5169","4479","1.15","103280"
"actions/migrating-to-github-actions/using-github-actions-importer-to-automate-migrations/migrating-from-circleci-with-github-actions-importer","5164","4186","1.23",""
"code-security/security-advisories/guidance-on-reporting-and-writing/about-coordinated-disclosure-of-security-vulnerabilities","5161","3789","1.36","23359.09"
"actions/security-for-github-actions/security-hardening-your-deployments/configuring-openid-connect-in-jfrog","5157","3499","1.47",""
"apps/github-marketplace/creating-apps-for-github-marketplace/viewing-metrics-for-your-listing","5129","4620","1.11",""
"actions/using-github-hosted-runners/running-jobs-on-larger-runners","5121","3660","1.4",""
"admin/managing-iam/managing-recovery-codes-for-your-enterprise/accessing-your-enterprise-account-if-your-identity-provider-is-unavailable","5115","3768","1.36",""
"desktop/contributing-and-collaborating-using-github-desktop/working-with-your-remote-repository-on-github-or-github-enterprise/configuring-notifications-in-github-desktop","5113","4037","1.27","15393.94"
"admin/identity-and-access-management/using-enterprise-managed-users-for-iam/configuring-scim-provisioning-for-enterprise-managed-users-with-okta","5105","2683","1.9","20320"
"admin/monitoring-managing-and-updating-your-instance/updating-the-virtual-machine-and-physical-resources/enabling-automatic-update-checks","5102","4136","1.23",""
"get-started/learning-to-code/learning-to-debug-with-github-copilot","5100","4327","1.18",""
"billing/managing-billing-for-github-marketplace-apps/upgrading-the-billing-plan-for-a-github-marketplace-app","5094","4305","1.18","169700"
"code-security/code-scanning/troubleshooting-code-scanning/enabling-default-setup-takes-too-long","5089","4783","1.06",""
"organizations/managing-organization-settings/integrating-jira-with-your-organization-project-board","5085","4087","1.24","169400"
"admin/monitoring-managing-and-updating-your-instance/monitoring-your-instance/accessing-the-monitor-dashboard","5078","4027","1.26",""
"copilot/using-github-copilot/code-review","5073","4356","1.16",""
"admin/administering-your-instance/administering-your-instance-from-the-web-ui/managing-search-indices-for-your-instance","5067","3736","1.36",""
"admin/managing-iam/using-saml-for-enterprise-iam/switching-your-saml-configuration-from-an-organization-to-an-enterprise-account","5057","4180","1.21",""
"sponsors/integrating-with-github-sponsors/getting-started-with-the-sponsors-graphql-api","5055","4102","1.23","84150"
"billing/managing-billing-for-github-marketplace-apps","5054","4022","1.26","72100"
"copilot/example-prompts-for-github-copilot-chat/documenting-code/documenting-legacy-code","5054","3967","1.27",""
"admin/managing-iam/understanding-iam-for-enterprises/troubleshooting-identity-and-access-management-for-your-enterprise","5052","4269","1.18",""
"actions/writing-workflows/choosing-what-your-workflow-does/finding-and-customizing-actions","5044","3857","1.31",""
"organizations/managing-saml-single-sign-on-for-your-organization/disabling-saml-single-sign-on-for-your-organization","5040","4476","1.13",""
"copilot/troubleshooting-github-copilot/troubleshooting-authentication-issues-with-github-copilot-chat","5040","4064","1.24",""
"actions/hosting-your-own-runners/monitoring-and-troubleshooting-self-hosted-runners","5019","3317","1.51","2869.82"
"copilot/github-copilot-chat/github-copilot-extensions/about-github-copilot-extensions","5016","3894","1.29",""
"education/contribute-with-github-community-exchange","5016","4602","1.09",""
"issues/tracking-your-work-with-issues/administering-issues/marking-issues-or-pull-requests-as-a-duplicate","5009","4299","1.17",""
"admin/monitoring-managing-and-updating-your-instance/configuring-clustering/about-clustering","5007","3363","1.49",""
"organizations/managing-organization-settings/about-networking-for-hosted-compute-products-in-your-organization","4995","4343","1.15",""
"code-security/codeql-for-vs-code/using-the-advanced-functionality-of-the-codeql-for-vs-code-extension/setting-up-a-codeql-workspace","4982","4274","1.17",""
"admin/identity-and-access-management/provisioning-user-accounts-for-enterprise-managed-users/provisioning-users-and-groups-with-scim-using-the-rest-api","4973","3270","1.52",""
"actions/migrating-to-github-actions/using-github-actions-importer-to-automate-migrations/supplemental-arguments-and-settings","4973","4278","1.16",""
"webhooks/testing-and-troubleshooting-webhooks","4972","4647","1.07",""
"billing/managing-billing-for-your-products/managing-billing-for-git-large-file-storage","4972","4419","1.13",""
"admin/managing-iam/provisioning-user-accounts-with-scim/troubleshooting-team-membership-with-identity-provider-groups","4967","4280","1.16",""
"admin/managing-iam/configuring-authentication-for-enterprise-managed-users","4956","4037","1.23",""
"code-security/code-scanning/troubleshooting-code-scanning/results-different-than-expected","4946","4616","1.07",""
"billing/managing-billing-for-your-products/managing-licenses-for-visual-studio-subscriptions-with-github-enterprise/about-visual-studio-subscriptions-with-github-enterprise","4942","3605","1.37",""
"desktop/contributing-and-collaborating-using-github-desktop/making-changes-in-a-branch/stashing-changes","4929","4107","1.2","3875"
"admin/enforcing-policies/enforcing-policies-for-your-enterprise/restricting-email-notifications-for-your-enterprise","4911","4113","1.19",""
"admin/policies/enforcing-policies-for-your-enterprise/enforcing-team-policies-in-your-enterprise","4908","4051","1.21","490700"
"education/manage-coursework-with-github-classroom/learn-with-github-classroom","4898","4343","1.13",""
"code-security/code-scanning/managing-your-code-scanning-configuration/built-in-codeql-query-suites","4893","3543","1.38",""
"code-security/codeql-cli/using-the-codeql-cli/about-the-codeql-cli","4890","3276","1.49","15181.25"
"code-security/codeql-for-vs-code/using-the-advanced-functionality-of-the-codeql-for-vs-code-extension/creating-a-custom-query","4888","4280","1.14",""
"issues/organizing-your-work-with-project-boards/tracking-work-with-project-boards","4864","4356","1.12","162033.33"
"copilot/managing-copilot/configuring-and-auditing-content-exclusion/reviewing-changes-to-content-exclusions-for-github-copilot","4860","3973","1.22",""
"code-security/supply-chain-security/understanding-your-software-supply-chain/enforcing-dependency-review-across-an-organization","4854","4039","1.2",""
"issues/tracking-your-work-with-issues/using-issues/editing-an-issue","4849","4220","1.15",""
"code-security/secret-scanning/copilot-secret-scanning/responsible-use-ai-regex-generator","4844","4685","1.03",""
"code-security/codeql-cli/using-the-codeql-cli/analyzing-databases-with-the-codeql-cli","4829","2120","2.28","17146.43"
"code-security/securing-your-organization/meeting-your-specific-security-needs-with-custom-security-configurations/creating-a-custom-security-configuration","4828","3969","1.22",""
"admin/upgrading-your-instance/performing-an-upgrade/migrating-from-github-enterprise-1110x-to-2123","4819","4660","1.03",""
"actions/about-github-actions/about-continuous-deployment","4811","3944","1.22",""
"code-security/codeql-for-vs-code/troubleshooting-codeql-for-vs-code/accessing-logs","4805","4282","1.12",""
"rest/overview/libraries-for-the-rest-api","4803","3419","1.4",""
"copilot/using-github-copilot/example-use-cases","4793","4382","1.09",""
"admin/enforcing-policies","4791","4340","1.1",""
"education/manage-coursework-with-github-classroom/learn-with-github-classroom/viewing-your-assignments-deadline","4786","4325","1.11","95620"
"codespaces/reference/using-the-github-codespaces-plugin-for-jetbrains","4785","4287","1.12",""
"copilot/managing-copilot/managing-github-copilot-in-your-organization/granting-access-to-copilot-for-members-of-your-organization","4783","3578","1.34",""
"desktop/contributing-and-collaborating-using-github-desktop/managing-commits/amending-a-commit","4781","4030","1.19","4880.21"
"actions/use-cases-and-examples/deploying/deploying-php-to-azure-app-service","4766","4037","1.18",""
"code-security/securing-your-organization/fixing-security-alerts-at-scale/about-security-campaigns","4763","3857","1.23",""
"admin/configuring-settings/configuring-private-networking-for-hosted-compute-products/about-networking-for-hosted-compute-products-in-your-enterprise","4760","3549","1.34",""
"actions/migrating-to-github-actions/using-github-actions-importer-to-automate-migrations/extending-github-actions-importer-with-custom-transformers","4752","3807","1.25",""
"admin/monitoring-and-managing-your-instance/configuring-clustering/about-clustering","4749","3768","1.26",""
"admin/installing-your-enterprise-server/setting-up-a-github-enterprise-server-instance/installing-github-enterprise-server-on-google-cloud-platform","4735","3339","1.42",""
"admin/configuring-settings/configuring-user-applications-for-your-enterprise/configuring-applications","4726","3763","1.26",""
"admin/administering-your-instance/administering-your-instance-from-the-web-ui/site-admin-dashboard","4720","3323","1.42",""
"code-security/code-scanning/troubleshooting-code-scanning/resource-not-accessible-by-integration","4717","3801","1.24",""
"admin/copilot-business-only/setting-up-a-dedicated-enterprise-for-copilot-business-personal-accounts","4702","3497","1.34",""
"admin/configuring-settings/configuring-github-connect/managing-github-connect","4688","3563","1.32",""
"code-security/secret-scanning/secret-scanning-partnership-program","4682","4517","1.04",""
"admin/managing-iam/configuring-authentication-for-enterprise-managed-users/configuring-saml-single-sign-on-with-okta-for-enterprise-managed-users","4681","3492","1.34",""
"copilot/using-github-copilot/copilot-chat","4673","3935","1.19",""
"code-security/secret-scanning/using-advanced-secret-scanning-and-push-protection-features/delegated-bypass-for-push-protection/about-delegated-bypass-for-push-protection","4670","3450","1.35",""
"apps/github-marketplace/using-the-github-marketplace-api-in-your-app/rest-endpoints-for-the-github-marketplace-api","4668","4176","1.12",""
"admin/managing-iam/reconfiguring-iam-for-enterprise-managed-users/migrating-from-saml-to-oidc","4655","3681","1.26",""
"get-started/quickstart/uploading-a-project-to-github","4648","3802","1.22",""
"admin/managing-accounts-and-repositories/managing-users-in-your-enterprise/auditing-users-across-your-enterprise","4641","4074","1.14",""
"admin/configuration/hardening-security-for-your-enterprise/enabling-private-mode","4632","3611","1.28",""
"get-started/privacy-on-github/managing-data-use-settings-for-your-private-repository","4629","3481","1.33","9963.04"
"admin/enforcing-policies/enforcing-policies-for-your-enterprise/enforcing-policies-for-projects-in-your-enterprise","4624","3817","1.21",""
"code-security/codeql-for-vs-code/using-the-advanced-functionality-of-the-codeql-for-vs-code-extension/managing-codeql-packs","4615","3993","1.16",""
"admin/configuring-settings/configuring-network-settings/configuring-built-in-firewall-rules","4614","3714","1.24",""
"education/manage-coursework-with-github-classroom/get-started-with-github-classroom/glossary","4609","4274","1.08","460800"
"codespaces/setting-up-your-project-for-codespaces/configuring-dev-containers","4606","4080","1.13",""
"code-security/supply-chain-security/understanding-your-software-supply-chain/customizing-your-dependency-review-action-configuration","4605","3823","1.2",""
"copilot/building-copilot-extensions/creating-a-copilot-extension","4599","3470","1.33",""
"copilot/example-prompts-for-github-copilot-chat/refactoring-code/refactoring-to-implement-a-design-pattern","4593","3623","1.27",""
"admin/managing-github-actions-for-your-enterprise/enabling-github-actions-for-github-enterprise-server/enabling-github-actions-with-google-cloud-storage","4581","3474","1.32",""
"desktop/contributing-and-collaborating-using-github-desktop/making-changes-in-a-branch","4574","3242","1.41","23973.68"
"copilot/managing-copilot/managing-copilot-as-an-individual-subscriber/managing-copilot-free/accessing-github-copilot-free","4567","3748","1.22",""
"code-security/code-scanning/managing-code-scanning-alerts/assessing-code-scanning-alerts-for-your-repository","4567","3779","1.21",""
"billing/managing-billing-for-github-advanced-security","4556","3885","1.17","455500"
"apps/creating-github-apps/guides/setting-up-your-development-environment-to-create-a-github-app","4553","3192","1.43","6904.62"
"sponsors/receiving-sponsorships-through-github-sponsors/managing-your-sponsorship-goal","4550","4140","1.1","227400"
"actions/monitoring-and-troubleshooting-workflows/monitoring-workflows","4549","4042","1.13",""
"code-security/securing-your-organization/enabling-security-features-in-your-organization/giving-org-access-private-registries","4541","3772","1.2",""
"get-started/exploring-integrations/about-integrations","4540","3542","1.28","8007.14"
"admin/monitoring-and-managing-your-instance/updating-the-virtual-machine-and-physical-resources/increasing-cpu-or-memory-resources","4528","3512","1.29",""
"admin/enterprise-management/updating-the-virtual-machine-and-physical-resources/increasing-storage-capacity","4526","1856","2.44","26523.53"
"admin/enterprise-management/configuring-high-availability/creating-a-high-availability-replica","4506","1786","2.52","14920"
"actions/migrating-to-github-actions/manual-migrations/migrating-from-circleci-to-github-actions","4505","2835","1.59","8910"
"codespaces/managing-codespaces-for-your-organization/managing-repository-access-for-your-organizations-codespaces","4502","3604","1.25","34530.77"
"code-security/secret-scanning/introduction/about-secret-scanning-for-partners","4500","3775","1.19",""
"rest/enterprise-admin/orgs","4499","2784","1.62",""
"code-security/security-advisories/repository-security-advisories/creating-a-repository-security-advisory","4494","3278","1.37","37350"
"code-security/code-scanning/automatically-scanning-your-code-for-vulnerabilities-and-errors/about-the-tool-status-page","4481","3146","1.42","15903.57"
"desktop/installing-and-configuring-github-desktop/installing-and-authenticating-to-github-desktop/about-connections-to-github-in-github-desktop","4476","3859","1.16",""
"admin/managing-github-actions-for-your-enterprise/advanced-configuration-and-troubleshooting/backing-up-and-restoring-github-enterprise-server-with-github-actions-enabled","4470","2726","1.64",""
"copilot/github-copilot-chat/copilot-chat-in-github-mobile/using-github-copilot-chat-in-github-mobile","4470","3512","1.27",""
"admin/user-management/managing-users-in-your-enterprise/viewing-and-managing-a-users-saml-access-to-your-enterprise","4463","3268","1.37","10526.19"
"admin/managing-accounts-and-repositories/managing-users-in-your-enterprise/best-practices-for-user-security","4460","3939","1.13",""
"copilot/github-copilot-chat/using-github-copilot-chat-in-github-mobile","4457","3403","1.31",""
"sponsors/receiving-sponsorships-through-github-sponsors/contacting-your-sponsors","4456","4163","1.07","222700"
"education/manage-coursework-with-github-classroom/teach-with-github-classroom/monitor-students-progress-with-the-assignment-overview-page","4444","3979","1.12",""
"admin/configuration/configuring-your-enterprise/site-admin-dashboard","4439","2771","1.6","8120.37"
"copilot/example-prompts-for-github-copilot-chat/refactoring-code/refactoring-for-performance-optimization","4437","3527","1.26",""
"admin/managing-iam/using-saml-for-enterprise-iam","4432","3694","1.2",""
"code-security/security-advisories/working-with-repository-security-advisories/removing-a-collaborator-from-a-repository-security-advisory","4430","4155","1.07",""
"admin/enterprise-management/configuring-high-availability/about-high-availability-configuration","4427","2064","2.14","17608"
"admin/configuring-settings/configuring-github-connect/enabling-automatic-user-license-sync-for-your-enterprise","4411","3268","1.35",""
"get-started/git-basics/git-workflows","4397","3909","1.12",""
"actions/migrating-to-github-actions/using-github-actions-importer-to-automate-migrations/migrating-from-travis-ci-with-github-actions-importer","4396","4038","1.09",""
"apps/publishing-apps-to-github-marketplace/github-marketplace-overview/applying-for-publisher-verification-for-your-organization","4394","3132","1.4","21870"
"admin/policies/enforcing-policies-for-your-enterprise/enforcing-policies-for-github-codespaces-in-your-enterprise","4394","3640","1.21",""
"webhooks-and-events/webhooks/replacing-github-services","4387","3695","1.19","18973.91"
"actions/deployment/protecting-deployments","4373","3354","1.3",""
"webhooks/creating-webhooks","4357","3123","1.4",""
"code-security/codeql-cli/codeql-cli-reference/about-codeql-packs","4354","2158","2.02","16025.93"
"copilot/using-github-copilot/guides-on-using-github-copilot/using-copilot-to-migrate-a-project","4350","3080","1.41",""
"organizations/managing-user-access-to-your-organizations-repositories/removing-an-outside-collaborator-from-an-organization-repository","4349","3570","1.22","27081.25"
"admin/monitoring-managing-and-updating-your-instance/configuring-clustering/upgrading-a-cluster","4343","3352","1.3",""
"admin/user-management/managing-organizations-in-your-enterprise/managing-your-role-in-an-organization-owned-by-your-enterprise","4343","2970","1.46","17995.83"
"admin/installing-your-enterprise-server/setting-up-a-github-enterprise-server-instance/installing-github-enterprise-server-on-openstack-kvm","4342","2648","1.64",""
"code-security/securing-your-organization/fixing-security-alerts-at-scale/creating-tracking-security-campaigns","4339","3402","1.28",""
"account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-user-account-settings/what-does-the-available-for-hire-checkbox-do","4320","3734","1.16",""
"code-security/dependabot/dependabot-security-updates/customizing-dependabot-security-prs","4303","3522","1.22",""
"code-security/securing-your-organization/managing-the-security-of-your-organization/editing-a-custom-security-configuration","4297","3968","1.08",""
"actions/migrating-to-github-actions/using-github-actions-importer-to-automate-migrations","4292","3709","1.16",""
"copilot/using-github-copilot/using-github-copilot-for-pull-requests","4289","3730","1.15",""
"actions/security-for-github-actions/using-artifact-attestations/verifying-attestations-offline","4287","3688","1.16",""
"rest/announcement-banners","4286","4118","1.04",""
"code-security/dependabot/ecosystems-supported-by-dependabot/optimizing-java-packages-dependabot","4282","3621","1.18",""
"admin/monitoring-managing-and-updating-your-instance/configuring-high-availability/about-geo-replication","4270","2843","1.5",""
"sponsors/receiving-sponsorships-through-github-sponsors/unpublishing-your-github-sponsors-profile","4270","3902","1.09","213400"
"code-security/security-overview/viewing-security-insights-for-your-organization","4247","3175","1.34",""
"admin/configuring-settings/configuring-github-connect/enabling-unified-search-for-your-enterprise","4244","3580","1.19",""
"admin/configuration/configuring-your-enterprise/enabling-and-scheduling-maintenance-mode","4208","2631","1.6","11922.86"
"education/manage-coursework-with-github-classroom/integrate-github-classroom-with-an-ide/replit-with-github-classroom","4185","3838","1.09","209150"
"admin/managing-accounts-and-repositories/managing-organizations-in-your-enterprise/continuous-integration-using-jenkins","4178","3347","1.25",""
"organizations/managing-user-access-to-your-organizations-repositories/converting-an-organization-member-to-an-outside-collaborator","4168","3165","1.32","14272.41"
"admin/configuring-settings/configuring-github-connect","4164","3640","1.14",""
"admin/managing-github-actions-for-your-enterprise","4163","3752","1.11",""
"admin/enforcing-policies/enforcing-policies-for-your-enterprise/enforcing-policies-for-github-codespaces-in-your-enterprise","4163","3657","1.14",""
"admin/monitoring-managing-and-updating-your-instance/monitoring-your-instance/recommended-alert-thresholds","4143","2819","1.47",""
"copilot/managing-copilot/managing-github-copilot-in-your-organization/enhancing-copilot-for-your-organization/managing-copilot-knowledge-bases","4140","2711","1.53",""
"migrations/using-github-enterprise-importer/completing-your-migration-with-github-enterprise-importer","4135","3680","1.12",""
"admin/managing-github-actions-for-your-enterprise/advanced-configuration-and-troubleshooting/troubleshooting-github-actions-for-your-enterprise","4126","3182","1.3",""
"rest/using-the-rest-api/media-types","4116","3130","1.32",""
"copilot/github-copilot-enterprise/overview","4106","3669","1.12",""
"education/contribute-with-github-community-exchange/managing-your-submissions-to-github-community-exchange","4096","3901","1.05",""
"admin/configuration/configuring-your-enterprise/configuring-backups-on-your-appliance","4094","2261","1.81","10964.86"
"billing/setting-up-paid-accounts-for-procurement-companies/setting-up-paid-organizations-for-procurement-companies","4094","3549","1.15","58385.71"
"rest/announcement-banners/organizations","4092","3310","1.24",""
"education/manage-coursework-with-github-classroom/integrate-github-classroom-with-an-ide","4091","3642","1.12","102175"
"admin/upgrading-your-instance/performing-an-upgrade/upgrading-with-a-hotpatch","4083","2312","1.77",""
"copilot/managing-copilot/managing-github-copilot-in-your-organization/managing-github-copilot-features-in-your-organization/managing-policies-for-copilot-in-your-organization","4072","3065","1.33",""
"admin/configuring-packages/getting-started-with-github-packages-for-your-enterprise","4065","2953","1.38",""
"copilot/managing-copilot/managing-copilot-as-an-individual-subscriber/modifying-your-copilot-subscription-as-an-individual-user","4059","3554","1.14",""
"copilot/example-prompts-for-github-copilot-chat/functionality-analysis-and-feature-suggestions/exploring-potential-feature-implementations","4057","3237","1.25",""
"migrations/using-github-enterprise-importer/migrating-repositories-with-github-enterprise-importer","4048","2124","1.91","57728.57"
"actions/security-for-github-actions/security-hardening-your-deployments/configuring-openid-connect-in-pypi","4038","3412","1.18",""
"admin/upgrading-your-instance/performing-an-upgrade/preparing-for-the-elasticsearch-upgrade","4033","1814","2.22",""
"code-security/code-scanning/automatically-scanning-your-code-for-vulnerabilities-and-errors/configuring-advanced-setup-for-code-scanning","4029","2661","1.51",""
"apps/github-marketplace/creating-apps-for-github-marketplace/viewing-transactions-for-your-listing","4024","3628","1.11",""
"admin/managing-github-actions-for-your-enterprise/getting-started-with-github-actions-for-your-enterprise/getting-started-with-github-actions-for-github-enterprise-cloud","4018","3429","1.17",""
"admin/managing-your-enterprise-account/creating-github-apps-for-your-enterprise","4013","2991","1.34",""
"organizations/managing-organization-settings/changing-the-visibility-of-your-organizations-dependency-insights","4005","3628","1.1","400400"
"admin/enforcing-policies/enforcing-policy-with-pre-receive-hooks/about-pre-receive-hooks","3987","2889","1.38",""
"admin/managing-iam/configuring-authentication-for-enterprise-managed-users/finding-the-object-id-for-your-entra-oidc-application","3986","3339","1.19",""
"copilot/example-prompts-for-github-copilot-chat/security-analysis/finding-existing-vulnerabilities-in-code","3975","3277","1.21",""
"copilot/managing-copilot/managing-copilot-for-your-enterprise","3968","3511","1.13",""
"admin/configuring-settings/configuring-private-networking-for-hosted-compute-products/troubleshooting-azure-private-network-configurations-for-github-hosted-runners-in-your-enterprise","3963","3014","1.31",""
"sponsors/receiving-sponsorships-through-github-sponsors/unlinking-your-patreon-account-from-your-github-sponsors-profile","3962","3676","1.08",""
"admin/identity-and-access-management/using-saml-for-enterprise-iam/configuring-authentication-and-provisioning-for-your-enterprise-using-entra-id","3959","2905","1.36",""
"code-security/code-scanning/troubleshooting-code-scanning/unclear-what-triggered-a-workflow","3949","3741","1.06",""
"admin/monitoring-and-managing-your-instance/configuring-high-availability/initiating-a-failover-to-your-replica-appliance","3949","1947","2.03",""
"admin/enforcing-policies/enforcing-policies-for-your-enterprise","3948","3237","1.22",""
"admin/configuration/configuring-user-applications-for-your-enterprise/configuring-github-pages-for-your-enterprise","3946","3148","1.25",""
"code-security/securing-your-organization/managing-the-security-of-your-organization/deleting-a-custom-security-configuration","3940","3584","1.1",""
"code-security/security-advisories/guidance-on-reporting-and-writing-information-about-vulnerabilities","3933","3530","1.11",""
"billing/using-the-enhanced-billing-platform-for-enterprises","3918","2513","1.56",""
"get-started/exploring-integrations/about-webhooks","3914","3183","1.23","6212.9"
"admin/managing-iam/using-built-in-authentication/configuring-built-in-authentication","3910","3193","1.22",""
